Unnamed: 0,name,place_id,rating,user_ratings_total
567,一番大溪港海鮮,ChIJ00Rt7mqpQjQRa6gCkBWz2J0,3.8,146.0
568,艋舺雞排 台北寧夏店 - 厚切雞排 鹹酥雞 公司團訂 下午茶 外送 必吃 人氣 熱門 推薦 炸物 夜市小吃 宵夜 首選 優惠,ChIJ9aTm1pepQjQRk3uanPR9rbA,4.6,731.0
569,大昌沙拉船,ChIJHa2s1GqpQjQR0U43M4O6suE,4.0,103.0
570,Rong's Pork Liver,ChIJWf9w3WqpQjQRaxt5WNSP6XI,4.3,700.0
572,料理長胡椒蝦,ChIJ84D432qpQjQRugabMfoQTBo,4.5,192.0
580,貓咪貓咪桌遊 G1 台北雙連店,ChIJyTOeimqpQjQRmA_JiACaUQ8,4.8,624.0
581,A Chuan Oyster Omelet,ChIJlespIWupQjQRwQwUPbY3B0E,4.2,1142.0
583,双連素食,ChIJSexFZWqpQjQRzORNrdb3zKU,4.6,172.0
584,磯壽司,ChIJrQwmbmqpQjQRdfmJ5KkgzM0,4.7,123.0
585,龜山島阿興現撈海產店,ChIJq6qqqj-pQjQR-IGcokWyshs,3.9,363.0
588,滿庭香魯肉飯,ChIJ38Eu40GpQjQRnDnYZQslUYk,3.8,953.0
589,周照子台灣鐵板清粥小菜 - 寧夏店,ChIJhfuvZ2qpQjQR1UVsRRfZHyg,4.1,1292.0
590,阿桐阿寶四神湯,ChIJE77JZ2qpQjQRvFJazQ_3Hro,3.9,6320.0
592,香港品香燒臘,ChIJ7wDZB2qpQjQRvf4QSOxxl_0,3.5,301.0
593,梁社漢排骨 民生承德店,ChIJ2WfiBZCpQjQRqu1qa8dhXsU,3.7,390.0
596,龍涎居雞膳食坊 雙連店,ChIJvYXqkOOrQjQRu-m2obPq4QU,3.9,409.0
597,一號倉庫炭火串燒Bar,ChIJZ0-PYGqpQjQRGN1Vmu_fasw,4.6,518.0
598,雙連鵝肉小館,ChIJE7eIYGqpQjQR6B-YkC04TWE,4.1,283.0
599,大埔鐵板燒 台北民生店,ChIJCYAzXWqpQjQRhj7inU12idc,4.0,666.0
600,焦糖楓串燒平價連鎖第一品牌 /寧夏直營店,ChIJ35Qj52ipQjQRxSAXJMSumKE,4.6,124.0
601,大烹小饌(民生店),ChIJm_pGd5arQjQRsD_vJMWg8Cc,4.5,961.0
602,Jin Fu Kee Duck Shop,ChIJu_OWQmqpQjQR4tdIq8lO1E4,3.9,589.0
604,雙連麵攤,ChIJzXn5BWqpQjQRxMvdRTu9RWU,4.3,127.0
606,高雄黑輪大王(民生店),ChIJo1YrDmqpQjQRU3KyefbjTyI,3.8,208.0
607,特越PHỞ,ChIJza0IhZypQjQRCfAjmbNdumA,4.3,166.0
609,天然系養生餐,ChIJw2lnGmqpQjQRagZdgDZZoso,4.0,126.0
610,永和士紀豆漿大王,ChIJeb8BG2qpQjQRJ3Mw_WANa0s,3.2,222.0
612,韓流過境,ChIJaXDcGkKpQjQR-Q2y8agt1Ts,3.8,296.0
614,就是麵,ChIJBQG_UampQjQRue_DffDf2KY,4.8,174.0
616,福星廣東粥鹹粥,ChIJT1foBkKpQjQRF9Y7yc1iLis,4.1,673.0
617,世紀豆漿大王,ChIJtQM4BkKpQjQRI5Xnuye1I0M,3.8,587.0
618,"牛有廖Beefull雙連店(原牛廚)-牛肉麵,麻香滷,雙連美食,防疫冷凍包,鄰近赤峰街",ChIJe8MfWoypQjQRJ5Q2MbuAhGY,4.2,301.0
620,高家素食,ChIJTWnCFUKpQjQRqoExposJsX8,4.2,108.0
622,丼魂 居酒屋(雙連店）,ChIJm2Jy9KipQjQRRfG7vGHfyOg,4.8,412.0
624,雙連廣東粥麵,ChIJxyL6_WmpQjQR1FoGMQ4eAvs,4.1,383.0
625,繼光香香雞-雙連店,ChIJW_MY_WmpQjQR3WNckXD1qz8,4.0,320.0
632,潮丼日式定食,ChIJvw4JL-GpQjQR06sfBHzlFSw,4.5,947.0
633,好佳麵食館,ChIJpfQIREKpQjQRnhnwMQJ4MNg,4.0,365.0
634,鮮美紅豆湯 冷飲店,ChIJ0c1ZdEKpQjQROxvtC10__dI,4.1,301.0
635,義利坊現炒義大利麵,ChIJDYxDdEKpQjQRybN1mQXizY4,4.4,285.0
642,新田鰻味屋 中山店,ChIJ4X8isEKpQjQR66X8YR9aKdc,4.2,1362.0
645,ANiMA,ChIJD99UDH-pQjQRFRWirGWcdvY,4.6,607.0
647,馬李王早午餐（寵物友善）,ChIJIUwzsQCpQjQRt6rhbIF59cY,4.7,366.0
650,Merlot Cafe & Bistro,ChIJ4T9yT12pQjQRmezkv_OxjhY,4.4,244.0
652,囍塘蝦,ChIJYUO_tV2pQjQR6QbiGU-qvXw,4.4,271.0
653,Q Burger 中山中原店,ChIJmTYfd12pQjQRb5sCihDodpI,4.0,233.0
654,丸滿台灣味手路菜,ChIJy2cTgv2pQjQR1Fhco2EWmvg,4.3,1059.0
657,漁匠甘霖,ChIJRY4bdhSpQjQRx0pki-OEzVE,4.3,568.0
658,幹嘛西班牙餐酒館,ChIJtwAEZxSpQjQRBCD2BRSoJvA,4.3,234.0
659,ASW TEA HOUSE,ChIJ_RLyjBOpQjQR3lxlTzX_AoE,4.2,516.0
667,Old mum's noodle shop,ChIJAQAAABOpQjQRIz9i7ESO9Ak,3.8,515.0
668,星聚點KTV 台北旗艦館,ChIJIYuIpfapQjQRd9QPTdyue-c,3.0,1229.0
672,迪化街古早味蚵嗲,ChIJ54uskROpQjQRpV36RM-iRK4,4.1,409.0
674,Wangtea Lab,ChIJ-cSqt7ipQjQRCgAYNhr8Sqw,4.8,212.0
677,霸味薑母鴨 民生西店-必吃冬季溫補 排隊美食 平價人氣推薦,ChIJ5Rkm1GqpQjQRP-E-Uin393I,4.1,212.0
679,洪十一台南擔仔麵,ChIJmwqcmBSpQjQRFwzgsT-b4tA,4.5,167.0
