Unnamed: 0,name,place_id,rating,user_ratings_total
5169,日安舒肥廚房,ChIJm0vDffKpQjQRF4IrQo6O-SQ,3.5,105.0
5170,亞蘭德倫小吃,ChIJwbwxG3OpQjQR_WqSbc8a2kg,3.9,332.0
5172,品森鍋物,ChIJ1cp6EnOpQjQRS6uYPrfLSjg,3.6,583.0
5179,永豐福州麵,ChIJYXXKBnOpQjQRMudagcKOhfU,3.9,202.0
5180,雙月食品社 濟南店,ChIJu98loqipQjQRF3IXpB6aGI8,4.8,4907.0
5181,順口牛肉麵,ChIJjWBJI3GpQjQRC5a6CQgCB-0,3.9,544.0
5182,雅竹鐵板料理,ChIJLRn8InGpQjQRyyP17iKhQ0o,4.5,166.0
5184,一志雞排,ChIJE58dRHGpQjQR9B9gGs82zIw,4.5,387.0
5186,Sukiya Linsen South Road Restaurant,ChIJ-_n9-QKpQjQR1emuTpj03ow,3.6,136.0
5188,徐州路2號庭園會館,ChIJQ2MquHapQjQRpCZ30WH63us,4.1,810.0
5192,台大男二宿舍餐廳,ChIJ2wznxXapQjQRXv1AYV7llMg,4.0,105.0
5198,何家大碗公涼麵 成功店,ChIJt6c7i3CpQjQRz67TYipLTFA,4.1,423.0
5200,皕福市集,ChIJOZVtbXqpQjQRzYPXZEsuCC8,4.2,125.0
5201,Shao Shao Ke (Xiao Xiao Ke) Xinjiang Excellent Restaurant,ChIJ_____3ipQjQRg9PEmuGiDDc,4.2,2141.0
5203,大愛素食館,ChIJxWzfE3qpQjQRWSE8N1unqzs,3.8,131.0
5204,皇族泰式料理,ChIJGZwJP3qpQjQRGp4j420Q0NA,4.1,122.0
5205,金華香港燒臘快餐店,ChIJfQ55R3qpQjQRGbxEV9T3iyk,4.2,649.0
5206,早澤,ChIJQ1sD5JipQjQR57yKlyfGNv0,4.1,996.0
5211,曉琳食堂,ChIJafmLp3upQjQRfT9BExAgJn0,4.1,506.0
5213,溫咖哩 Wen Curry,ChIJu9T6Bk6pQjQRUDixTSTb1Vg,4.8,4159.0
5216,Matcha One齊東店,ChIJ0xQLXh-pQjQRINnauCIKh3w,4.2,180.0
5217,饌味香麵食館,ChIJdTBMFnqpQjQRa74-0UVQoNc,3.6,512.0
5218,Takumi Dumplings,ChIJNxcEF3qpQjQRrwkfW0VAyJ4,4.3,6631.0
5221,Power Beef 日式烤牛肉飯小酒館,ChIJ9y_TuXupQjQRUSnda0nB7u4,4.1,1062.0
5222,Ducky Restaurant,ChIJC8ObMXqpQjQRXnbI0Upn_4Y,4.5,1951.0
5223,Lu Ji Beef Noodle Restaurant,ChIJoT9xcXupQjQRCq6GFr3-_ck,4.1,201.0
5225,黑白切,ChIJhXVfd3upQjQRHBziMSZlQUA,4.1,452.0
5226,B Line by A Train,ChIJ81hgenupQjQR3tQOkVvFWto,4.5,1584.0
5227,琉嵐香自助餐,ChIJFSS2fXupQjQRemGheYutZKI,3.6,524.0
5228,御鼎香脆皮烤鴨餐廳,ChIJL2mhiumrQjQRpU-pno_iZj8,4.2,842.0
5229,卡那達咖啡店,ChIJX47bfnupQjQRl9JXS89F0bo,4.2,478.0
5230,喬喜蛋炒飯專賣店,ChIJsyL-n3ypQjQRUtw-1e-TU90,4.0,743.0
5232,麥味登cafe&brunch北市新生店,ChIJ2ed4QjmpQjQRo60SYQyX15s,3.4,118.0
5235,好滋味越南美食 Vietnamese Cuisine,ChIJhf4caYOpQjQRZ0ncB7JhBFw,3.9,436.0
5238,蔣老爹麵食忠孝新生店,ChIJ21gDOFWpQjQRqiwhbRnSRwM,4.1,691.0
5240,麵足飯飽,ChIJtX4zonypQjQR-Z2AzeqbU-A,4.4,162.0
5243,老貴州酸辣粉（光華店）,ChIJW8BBaDOpQjQR5XM0YkGZkks,3.3,219.0
5244,阿姐的店碳烤三明治,ChIJf0mpo3ypQjQR-RnfkJ7gAFs,4.3,420.0
5245,Lan Di Pasta House,ChIJOUryo3ypQjQRFgsv45mn8pQ,3.4,1914.0
5247,伍柒玖牛肉麵飯館-中正牛肉麵推薦|必吃麵食|熱門美食|商務便當|必吃便當|特色便當,ChIJAQAAAHupQjQRS-JJWvfFmAU,3.9,361.0
5248,MOS BURGER Zhongxiao II Shop,ChIJsXJEhHypQjQRhVS5aMHPw1M,3.8,1414.0
5250,金湘台灣小吃,ChIJL7570tCpQjQRC6Bql_W1-xY,4.5,1376.0
5256,佐藤精肉店 akiba,ChIJa7IIo3ypQjQRLhW_upTa5v4,4.7,9832.0
5258,五七九麵飯水餃館,ChIJy09ro3ypQjQRUdNGQ08tbFI,3.9,169.0
5259,楽坡BonBox - 台北忠孝新生店 / 樂坡舒肥健康餐盒,ChIJdeqiSPOpQjQR9C3eBZGpKOQ,3.7,195.0
5262,玖伍牛肉麵,ChIJ9xvVpHypQjQRw7IklYPK8oo,3.9,2008.0
5263,狸貓酒食屋,ChIJlY8TYXypQjQRNOmUWWNImsM,4.1,1077.0
5264,JAPOLI義大利餐酒館 (新生店),ChIJiRg6lBepQjQR1hLC3fdi8gY,4.3,981.0
5265,Cui Lin Vietnamese Restaurant,ChIJl5bpWnypQjQRNfZRUjACOLk,3.9,621.0
5266,詠豐堂 EIHODO,ChIJq8cZun2pQjQRRKk6E6VbUQU,4.0,419.0
5267,雲之泰雲南泰國料理,ChIJaV-yRXypQjQR1E0amAHwLy8,4.2,564.0
5270,CAMPUS CAFE 忠孝店,ChIJc3dMl9erQjQRXffwi_47pCk,3.9,3417.0
5271,靈魂餐廳 SOUL R. VEGAN CAFÉ,ChIJDdNBhNerQjQR3RMnVawhWx4,4.2,771.0
5272,毘沙門天拉麵工房🍜🍻🍤,ChIJK8ao7bOrQjQRl8kdWsv7hVA,4.8,335.0
5277,Kao Family Cold Noodle,ChIJecUBgterQjQRTxEAqqoA6-U,4.3,1096.0
5278,Four Seas Soy Milk,ChIJ1VWQgterQjQRXQhNfG8mSo4,3.5,151.0
5280,Organic Yam,ChIJK1mIzderQjQRwv43Zm13DJM,4.4,824.0
5281,Ba Fang Dumpling Taipei Zhongxiao East 3,ChIJQzxvdderQjQRlr56_6fPmpY,3.4,392.0
5283,小四川手工水餃麵食館,ChIJNd4tKNarQjQRSu3EB9d4CjM,4.1,712.0
5289,The Malt 麥村,ChIJOw3x2tKrQjQRlrHT3k-d988,4.8,350.0
5290,Sanzo三藏和牛火鍋 しゃぶしゃぶ専門店,ChIJ7WQ5OUirQjQRgAA2FKx5VVk,4.6,419.0
5291,Past Times Cafe,ChIJn5OMO-2sQjQR342e0SjlCts,4.4,712.0
5292,拉麵JAPAN,ChIJmdnXVderQjQRd23JK7t3h9o,4.3,321.0
5294,秋吉串燒 忠孝店,ChIJ7Xt6XderQjQRMSM5p8Msh1c,4.2,855.0
5297,朕點麻小麵 忠孝旗艦店,ChIJJ3E01zerQjQRmyhMAsi2EF0,4.5,1442.0
5298,胖子小吃,ChIJE_Lb86irQjQR4FHKJx46o_E,4.0,122.0
5303,Food Life Breakfast Andong Shop,ChIJfWHG8NmrQjQR89EIa9nESrI,4.2,853.0
5305,Wb house威布好食 | 東區brunch | 忠孝復興早午餐 | 寵物友善 | 台北美食 |,ChIJ7dY68dmrQjQReMo5JUlgjwo,4.4,835.0
5307,Mr Wang's Remarkable Noodle Shop,ChIJs03MAdqrQjQRIScqzjwAxHU,3.6,523.0
5308,哎呦不錯串烤店,ChIJ7_fA2hSrQjQRx71Nwwf1qZs,4.8,232.0
5309,桂師父滷味,ChIJsfuv9tmrQjQRnMHruoEL6ek,4.6,328.0
5310,Jiju Jjigae,ChIJXZIla9erQjQRe-crzGktf78,1.6,447.0
5314,尚大娘水煎包,ChIJzX9JqNCrQjQRf88H27bDQdc,4.1,207.0
5315,西班牙大眾酒場,ChIJo6L8-NmrQjQRXwJgxm2BvHk,4.1,540.0
5316,四海木須麵,ChIJzTph-NmrQjQRNZsuwOQ171Y,4.1,1368.0
5317,燒喔！抄手麵食館,ChIJt0gEjdmrQjQRSKCmNJqUkYs,4.4,405.0
5318,上班族自助餐,ChIJfxz59NmrQjQRObEGEIEGiek,4.0,121.0
5319,BT BURGER,ChIJqY2YEKurQjQR-06GEU368ys,4.9,1452.0
5320,銀島一番,ChIJD4JNGdqrQjQRGbht7qSCWc8,4.4,240.0
5322,Sumiyoshi Japanese Style Oden,ChIJ25Ha9NmrQjQRpfuInpZ7DkA,4.5,398.0
5324,雅痞Art Reading Cafe (雅痞書店),ChIJm5NkutKrQjQR4dy629KjjVQ,4.3,1086.0
5326,王記牛肉麵大王,ChIJs03MAdqrQjQRvzYR7UT99h4,3.7,470.0
5329,佐藤咖哩 復興店,ChIJHQ7KPNqrQjQR5q7QZWQKRl8,4.6,3596.0
5330,Tasty Taipei Fuxing South Restaurant,ChIJtfa-sdOrQjQRrNNcyU3LwBc,4.6,6736.0
5331,SUBWAY 忠孝復興,ChIJgfaYuVyrQjQRzyE_sl_ZTn0,3.6,266.0
5332,小飯桌精緻自助餐,ChIJcTO0ckarQjQRoZL9QS2XlSc,3.3,227.0
5333,三兩日式燒肉,ChIJmRQzc9CrQjQRW_XkWJH7ats,3.9,546.0
5334,竣師父牛肉麵,ChIJNf5FR9arQjQRc3YndXFK1PI,4.7,340.0
5338,炒炒蔬食熱炒,ChIJ-XDPL9qrQjQR2BPXu2H6uPs,4.5,388.0
5341,美好年代 珍珠鬆餅,ChIJdYuiW9qrQjQRCx8hRT6ZB1U,3.9,2048.0
5342,胖妞的店,ChIJt41hWdqrQjQRzUJFGeDzBWE,4.1,114.0
5344,上善豆家 DeliSoys,ChIJEc6UUNqrQjQRhtZ1ntdZdFg,4.1,2271.0
