Unnamed: 0,name,place_id,rating,user_ratings_total
1364,莯悅私房菜。手作甜點,ChIJ48xthgetQjQRciVroxYnTx8,4.8,102.0
1365,一老味麵館,ChIJjY8HwUOtQjQR_-RfSDAp3LM,4.1,198.0
1366,康寧雞腿達人,ChIJT6YjeI2sQjQRXa1RdF6xy6M,4.3,525.0
1369,內湖台灣涼麵,ChIJtcmqn42sQjQRaIhxqhDxFJI,4.2,173.0
1370,商越涮涮鍋,ChIJc67pao2sQjQR6EfdM0CnkVQ,4.0,206.0
1372,大春廚房（原大春義大利麵）,ChIJb5lNxSqtQjQRf59m5TxmF_o,4.4,238.0
1374,仁壽司,ChIJI6qy1sqtQjQRmPh_nlO_9aw,4.7,195.0
1376,胖老爹湖光店,ChIJwWNel42sQjQR4Wczf7Bslsc,3.6,386.0
1379,通化老師傅牛雜湯/牛肉麵,ChIJTf4YkI2sQjQRIjDBJz27v_4,4.0,735.0
1382,武郎藤 昭和レトロ音楽 大眾酒場,ChIJsdSSpY2sQjQRZ1ePWXmf0Oo,4.3,345.0
1384,珍之饌養生膳食（內湖店）,ChIJM1VUvI2sQjQRGCyujuWSwCo,3.4,214.0
1385,偷味道工作室-內湖店,ChIJuy1--R-tQjQRifq8OjyoxSA,4.1,141.0
1390,2派克脆皮雞排,ChIJG3Y2ro2sQjQRz35_Jn7b8Ew,2.8,274.0
1392,一百分鹹酥雞,ChIJc2P8-nCrQjQROFWrdhXUzv4,4.9,202.0
1393,欣鮮早餐坊/Breakfast.NO.188,ChIJjXr8EpKsQjQRoNGMHq7eETg,4.4,207.0
1394,Pisa Pizza 手工窯烤披薩專賣店-內湖,ChIJ43CYi42sQjQRS5R06DeSFGE,3.9,349.0
1395,立大鹽酥雞炸物專賣店,ChIJD1py_LOtQjQRAigyL3TI8ZU,4.4,183.0
1397,酆都串燒.料理,ChIJe0zC6pasQjQRSZhPSK-eoR0,4.4,130.0
1398,薩爾溫滇緬泰食堂,ChIJ7yPC6pasQjQR3X83JvYjiko,4.4,186.0
1401,精緻鈺葉涮涮鍋,ChIJV9zSRpasQjQREb9qp-1uUm4,4.7,387.0
1402,米果子義大利麵,ChIJN2GC9LCsQjQR_Gg3jfI4ss4,4.0,128.0
1404,神牛日式燒肉店,ChIJCbeBqY6sQjQRP_JOBMNbemA,4.0,818.0
1406,明德素食園,ChIJeyEGuYWsQjQRaBflZYt5eZA,4.0,300.0
1409,橘鄉小館,ChIJEQc01pesQjQRzU-pUg9Sgik,3.9,408.0
1410,竹林樓餐館,ChIJhSJOeL2sQjQRITYhvb_NeJ4,4.0,147.0
1412,沐對 MoonDay 義式小廚房,ChIJkaCpC72sQjQRZWZG53Rs2Og,4.5,785.0
1413,四姊的意大利麵,ChIJd4z7Br2sQjQRultjCzD1yv4,4.3,366.0
1418,柚子・鍋燒麵,ChIJjQWffbusQjQR1wpIBCDKZjI,4.4,330.0
1419,欲罷不能麻辣雞/鹽水雞,ChIJKUY7ebusQjQRzCYLtFAmQWs,4.6,257.0
1423,合利鴨莊,ChIJVdDC0oWsQjQRwm2ofktCzVg,4.2,101.0
1424,陳三Chen*3 Bistro,ChIJVwvRHYWsQjQR2ZpBlIN_vjM,4.8,174.0
1426,饌百味,ChIJTY2H3oSsQjQRukSjuh6xkXw,3.6,103.0
1429,陽光68吐司工房,ChIJoS4QV4isQjQRv8pdqPI7V20,4.4,392.0
1430,小樹天然早午餐,ChIJtb9NmICsQjQRnd1IUZ7oRaY,4.5,491.0
1434,五祿米糕排骨酥,ChIJNdF3LYGsQjQRZ0Ip870aAe8,4.1,860.0
1438,蝦神活蝦料理,ChIJJ9PpAZStQjQRfRk-52befn4,4.2,145.0
1439,黑松熱炒（黑白切、鵝肉、羊肉爐）,ChIJbXyxRYKsQjQR4T3gw40UGQo,4.5,254.0
1440,六丁目拉麵,ChIJLywU6ZusQjQRu_JgyY4J4DQ,3.9,732.0
1441,承記鍋貼,ChIJYccv-7ysQjQR25fdRMfu2O8,3.9,664.0
1444,明治唯心 - 手作碳烤吐司,ChIJ316tl3CtQjQRmYVNL7JvPhI,4.3,354.0
1445,微想咖哩東湖店,ChIJ-UdBDrusQjQRWrynXmnu1t0,3.9,450.0
1447,Atlas Brunch & Pasta 亞斯義大利麵,ChIJ39G4keGtQjQRd5mdfKmFUlA,4.4,524.0
1449,張記小吃,ChIJP-Qe97qsQjQRSl5W6XipYRM,4.3,173.0
1451,八百八小火鍋,ChIJJ66ajLqsQjQR6pbMKVY8jAo,4.3,548.0
1453,東湖小森屋日式丼飯專賣店,ChIJFzXpgLCsQjQRn-UlRUw2w8s,4.6,157.0
1455,孫東寶-東湖店,ChIJO5hIXGCtQjQRzB5o4eVj4XM,3.8,395.0
1456,Creative Pasta 創義麵 東湖店,ChIJkSEK_betQjQRMVWFqFYB3gE,4.5,312.0
1457,胡子與麵,ChIJkVEUnLqsQjQRwOcCsMdWSv8,4.2,143.0
1458,Wang's Dumpling Restaurant,ChIJ27KdYW-sQjQRXCnRdFUmQ4E,4.0,2525.0
1461,東湖 好餃子,ChIJX8FA4LqsQjQR4p8X90plZ9s,3.7,1179.0
1464,A+豆漿店(東湖),ChIJm313DV2tQjQRUnA4NGB58AE,3.5,217.0
1465,名順海鮮料理,ChIJWaAsubqsQjQRf7ZcgWiLzDE,4.1,117.0
1466,MOS Burger,ChIJJaf17HusQjQRz0pD2BJ4Bu0,3.6,322.0
1467,沙巴風味鍋,ChIJ5yA-iLCsQjQRwbRFcgSnqAE,4.2,932.0
1469,韓晶屋,ChIJWW4MiLCsQjQR7Y4cym4ldgw,3.9,475.0
1470,御美來來涼麵總店,ChIJv0yUXrCsQjQR6Cqp-0eOoZM,3.8,269.0
1471,Domino's Pizza,ChIJUcCz2rCsQjQR7k_p-0F9Xgw,3.9,168.0
1472,台北永和豆漿大王東湖店,ChIJ8Q-UQrCsQjQRNrY6W2bJtJ4,3.8,441.0
1473,饗記麵舖（東湖店）,ChIJH2xCtaSsQjQR4EWslivrUUQ,3.8,105.0
1476,夏媽媽素食,ChIJQZpWzrqsQjQR1Jr1ghE3VMk,3.9,105.0
1481,八方雲集鍋貼水餃專賣店-新東湖店,ChIJm5d5SLusQjQRvQjDMEwq5-w,2.8,295.0
1483,肯德基 台北東湖三餐廳,ChIJHz3jnxitQjQRiGILX52myLg,3.0,149.0
1484,梁社漢排骨 東湖店,ChIJdWWPjvytQjQR5Jdrg2TlUr0,3.5,270.0
1485,Home Garden餐廳-昇恆昌旗艦店,ChIJT5DCioGsQjQRbQedv2ZyHgA,4.7,553.0
1487,少點鹽健康餐盒專賣內湖民權店,ChIJB9cidPmtQjQRC36QxNVssTE,4.7,186.0
1488,阿達生炒羊牛豬肉,ChIJXw2RIoGsQjQRlUyfDlDOZ4k,4.1,115.0
