Unnamed: 0,name,place_id,rating,user_ratings_total
8971,ROYAL / INDONESIAN FOOD ( Halal ),ChIJH9HPKIepQjQR_QYgSbzCK7s,4.2,385.0
8976,DACELO,ChIJlT7DoqyrQjQRB9ZTjU4S2bU,4.9,178.0
8977,碧海廚房,ChIJA9YcMoGrQjQRo1PBSep22_8,4.4,130.0
8979,香港大中華燒腊,ChIJQU5NuCuqQjQRf1irAV3wE7U,3.9,167.0
8980,麵包日Bread Day,ChIJiRxHcaurQjQRCm2UzDnPf64,4.8,119.0
8981,鵝川,ChIJR_EYpiarQjQR4c2VRuS92fM,4.6,1329.0
8982,紅點桌邊飲 Redpoint Brewing Co. Taproom,ChIJbxO5TzWrQjQRLt3KsLk6RM0,4.6,702.0
8985,He Feng Shabu Shabu,ChIJMS8whyuqQjQRbqBGebOZsdc,4.3,529.0
8986,Yoinn Japanese Restaurant,ChIJk1iCfNurQjQRa09O8sJeSM4,4.5,472.0
8988,湘八老,ChIJ87I138yrQjQR-lABGmCr6jc,4.3,868.0
8991,食而喜 蔬食 宴席 S & C Vegetarian Cuisine,ChIJyb_IwcyrQjQRzWJt_CDuA7Y,4.4,427.0
8994,金饗台灣小吃,ChIJceNHlsyrQjQRu-Wl3X5Brv0,4.3,566.0
8996,Orchid Restaurant 蘭,ChIJaw8UxcyrQjQRqR9nHaZHQnY,4.4,1141.0
8997,梁鑫雞肉飯專門店,ChIJx7F-XLerQjQRhLtO7Eywvts,3.9,993.0
8999,來客豆腐,ChIJF2LhmcyrQjQR1Xit1t8hmeo,4.4,335.0
9000,DiVino Taipei,ChIJyytYucyrQjQRuUWbJ0VOrko,4.4,735.0
9002,趙時機台南擔仔麵,ChIJb2UEfsurQjQRystoW9X-CwY,3.7,149.0
9003,狸小路居酒屋-台北市大安區日式料理 居酒屋 深夜宵夜美食餐廳 創意料理 清酒吧 信義安和居酒屋 PTT,ChIJiYhgxcyrQjQRT6AphJlN-us,4.3,324.0
9004,杜記麵館,ChIJPx9rmMyrQjQRM5niOAq7oEs,3.8,441.0
9008,紅花麻辣鹽水雞,ChIJ2ebiZsurQjQR1kY-oeFII2M,3.8,1092.0
9011,Butcher by LanPengYou,ChIJhVKc3zCrQjQRgJCl4Ki0hog,4.1,1250.0
9014,達美樂披薩 莊敬店,ChIJtS_Yp7WrQjQROHIcv6msaRo,4.0,137.0
9015,JSP呷尚寶,ChIJiRRZlrWrQjQR0iKhOvEvVF8,3.6,120.0
9018,香港鳳盛燒臘店,ChIJ27MeB7WrQjQRYp3OO-XNETk,4.1,392.0
9022,依鼎越式美食 y dinh,ChIJt1iua7arQjQRg9pQ264yhT4,4.7,1575.0
