Unnamed: 0,name,place_id,rating,user_ratings_total
4718,韓老二韓式烤肉-新大安店,ChIJ3c3dhbCrQjQRGzXDS6NqWFU,4.0,934.0
4719,2 SEEDs Brunch,ChIJzbdQk3SrQjQR3tQSV3Xo0Wg,4.7,157.0
4720,Maryjane Pizza Bar 瑪莉珍披薩吧 大安店,ChIJ4cHJIiWrQjQRyBxdcuhD8DQ,4.4,176.0
4723,大村武串燒居酒屋-大安店,ChIJRyrnJdurQjQRUEtaOpI-QV4,4.9,3480.0
4724,BAR宮,ChIJ2-e-JvmrQjQRlSGcglKERfI,4.9,367.0
4725,COYA TAIPEI,ChIJQX0AEmirQjQRYkh3vHfMzzI,4.8,271.0
4726,老胖燒烤,ChIJ0yPog4qrQjQRguxfqOIpIhU,4.0,359.0
4727,壺同燒肉夜食-胡同燒肉3號店,ChIJ95f-ocSrQjQRtI71-tUwga4,4.2,457.0
4728,嗆司台式串燒-松山聚餐推薦|台式串燒|必吃串燒|推薦串燒|深夜串燒|必吃美食,ChIJF24ZgqerQjQRR-BpLFUz3_w,4.9,140.0
4729,吳留手串燒居酒屋 市民店,ChIJSbWCSOGrQjQR6LDRbhn7n2g,4.0,1163.0
4730,Beehive by Origin,ChIJaSVDzzirQjQR-dnOyaC6IL4,4.9,266.0
4731,古月同燒肉夜食-胡同燒肉2號店,ChIJoe3-j8SrQjQRTYnPGMRL1Gs,4.2,498.0
4733,Sweet Percent 百分之甜烘焙企業,ChIJa1KC0qirQjQRfnd1ndDn2Pw,4.8,120.0
4734,一品活蝦 市民店,ChIJtSpjj8SrQjQRIgchURsmlo4,4.3,1058.0
4735,韓江烤肉_市民總店,ChIJHWYFWCmrQjQRCdq74Hk9zz4,4.3,106.0
4736,夜酌居酒屋 市民店 東區居酒屋 寵物友善,ChIJNQO-3bKrQjQRnktnt8mIcU4,4.8,291.0
4737,豚花돈꽃韓式料理,ChIJEVvnhcSrQjQRbUD10cEvQlw,4.2,771.0
4738,夠麻吉股份有限公司,ChIJ_bar6sSrQjQRGtDH2HPeb5I,3.2,424.0
4739,呱瓦子正宗成都串串香,ChIJr2TsVZCrQjQRwIk5Td_ebq8,5.0,709.0
4740,養心殿精緻鍋物,ChIJSziRksSrQjQRO0xukijhaD8,4.2,1079.0
4742,蜀辣,ChIJeQ3vYc-rQjQRNIvK_--2b4Q,4.1,280.0
4743,大黑居酒食堂,ChIJTZTebcSrQjQRN5LIzZeYoQE,4.2,783.0
4744,山東韓中小館,ChIJOz2tjcSrQjQR6iOp20VVTDc,4.2,151.0
4745,戰醬燒肉市民店/台北燒肉吃到飽/台北東區燒肉/台北聚餐/台北美食,ChIJuS3l67KrQjQRg5T64FfQuZA,4.5,444.0
4746,Kitcho,ChIJsbZtjcSrQjQR1kcL4c-g_7g,4.2,446.0
4747,完鍋子熱炒,ChIJ5yJvASurQjQRr5sooCTmDXA,4.3,239.0
