Unnamed: 0,name,place_id,rating,user_ratings_total
9782,姊姊的廚房-和平店,ChIJ2ZlUzV6rQjQRGyIFxPBsOuI,4.7,146.0
9783,Yu Cuo Tai Cai Seafood Restaurant,ChIJpxMfvzeqQjQReP-TSehPn44,4.1,205.0
9784,飯人食堂/潮麵,ChIJFfJJsDaqQjQRttRBDzQ4Ob8,4.0,167.0
9787,McDonald's,ChIJwednY4mpQjQRUFPwDKmLxXs,3.8,1569.0
9790,麥當勞-台北台大餐廳,ChIJm4r2zYupQjQRldQ-jLPXeIA,3.4,379.0
9793,活大餐廳,ChIJefszjImpQjQR5OrkMvGGapg,4.1,157.0
9796,First Student Activity Center,ChIJ0yBs4SaqQjQR5Ge3WTsPwMs,4.1,1776.0
9798,Shine Mood NTU,ChIJcebczoupQjQR-muTM2ENPwo,4.2,2424.0
9799,小小福,ChIJp8y4nyCqQjQRxb0SXZpmehU,4.0,337.0
9804,摩斯漢堡 長興店,ChIJVRQpmoyrQjQRb6BWxHvYaKM,3.3,165.0
9809,小慧涼麵店,ChIJa0JahjqqQjQRfN2M6PMUG5w,4.4,2070.0
9816,Xiang Kouzhong Shi Breakfast Restaurant,ChIJTbt4jTCqQjQRXyjEGhWgSJg,4.2,192.0
9818,Vietnamese Restaurant - Kim Xuyen,ChIJKbbHuTCqQjQRZS2T6vI1jS0,4.4,284.0
9821,滝禾製麵所 大安安居店,ChIJcSjKamKrQjQRboZeTqQIDDc,4.0,324.0
9822,Shengkee Stinky Tofu,ChIJcYxfuDCqQjQRs00McwbQqcU,3.8,540.0
9824,Q Burger 大安樂業店,ChIJ8dNSAmqrQjQREDDrhwmhAQA,3.6,154.0
9825,白金宮自助餐,ChIJ93aYzjCqQjQRKDsQkECk75I,4.1,145.0
9826,老宋記真善美牛肉麵,ChIJz5YKzDCqQjQR_4KXeLpvQz8,4.3,3046.0
9827,早餐屋(安居),ChIJ38WNzTCqQjQRzFFpM1LI-aw,4.1,209.0
9828,崇慧天然健康素食,ChIJCVx40jCqQjQRKqmJkOis0OI,4.2,105.0
