Unnamed: 0,name,place_id,rating,user_ratings_total
3703,肉普普 石頭‧涮涮鍋,ChIJIY_8ZJ6rQjQRAMXXf72H_KU,4.3,1072.0
3705,Mong Kok Stone Hot Pot,ChIJg-UCHAypQjQRverNfixtSiU,4.2,4310.0
3706,富士山の豬,ChIJB_iF5NOpQjQRmnf7YGKoj4I,4.3,563.0
3707,慶三號-台北延平店,ChIJ93TpXAypQjQRsR-aVB8uLaI,3.7,509.0
3708,張家清真黃牛肉麵館,ChIJc0gIXQypQjQRj3-hyTQwhao,4.2,1250.0
3710,麗都日本料理,ChIJx4-gQgypQjQRsDI62PZb1Pg,3.9,913.0
3714,蛋黃那一面朝上/北門美食/中正餐廳/中正咖啡廳/北車cafe/北車coffee/台北美食推薦,ChIJ3V64Eo2pQjQRvCOewrDwUlA,4.8,126.0
3715,Sunflower,ChIJtc-w8QypQjQRT2i3fm1WYFY,3.6,272.0
3716,AP203Bar 早餐了沒 台北延平A店,ChIJr6qtaAypQjQRDFVIseqffRo,3.9,299.0
3717,三代魚翅肉焿,ChIJb2lP5AypQjQRUKNlxRBslZM,3.8,179.0
3718,台生飲食亭,ChIJV2h8XCfRDRQRp5VQQ88SL8k,4.2,917.0
3719,山西揪片,ChIJAQAAAA2pQjQRkzDj5YVjCng,3.7,630.0
3720,Taisugar Hotel Taipei,ChIJ_R5-EQypQjQRZDdu_Y2vfDk,4.0,868.0
3722,添財日本料理開封店,ChIJ0y5Y7wypQjQRRtcO4ldGEKU,3.6,591.0
3723,華南排骨便當專門店,ChIJhxsH5gypQjQR49F2LiKJpEU,3.9,1010.0
3725,God Guo Taipei Ximen,ChIJF45D7h-pQjQRo5SS_f8tmfo,4.9,12905.0
3726,MOS BURGER Zhonghua Shop,ChIJNU5gAwypQjQRk_whxlSPnbI,3.8,1161.0
3728,山珍海味台式自助餐,ChIJpergAgypQjQRBDXu6vXKx64,3.8,662.0
3729,福氣來和食-站前地下街Z7出入口旁,ChIJ69SbMQ2pQjQRtMIKjG2Bpq0,2.0,126.0
3735,JupJup 精釀生啤餐酒館 Craft Beer Bar & Bistro,ChIJOcyDMg2pQjQRq2oC7XMuUBk,4.5,1384.0
3736,洪瑞珍三明治,ChIJT70by3KpQjQRc1xsY6a91KY,4.0,386.0
3737,修圓素食,ChIJ_91CKw2pQjQR3A4HvmwWBl8,4.2,1578.0
3738,三商巧福 重南二門市,ChIJ31bx1wypQjQRo6I-LHJ2G5U,3.7,455.0
3739,福州世祖胡椒餅,ChIJc73t2QypQjQRi0W3_dD9PYs,4.1,1443.0
3742,Miao Yuan vegetarian restaurant,ChIJrWrULA2pQjQRtQzMeB4WpNg,4.3,312.0
3747,Liang Pin Beef Noodles,ChIJDe201QypQjQRKrLbgksaElA,4.0,1974.0
3749,Liu Shandong Beef Noodles,ChIJubVE0QypQjQR_SbZicsVSxA,4.0,7364.0
