Unnamed: 0,name,place_id,rating,user_ratings_total
5019,回家 Love HoMe,ChIJMeYoLmerQjQRJh-QJ7z0QWU,4.2,103.0
5020,夢幻幾何泡沫紅茶坊 五分埔店,ChIJsct66p-rQjQR-6u5ZfSv9pA,4.0,422.0
5021,Tai Guan Sifang Beef Noodle Restaurant,ChIJB18U1F-rQjQRejgTIOMTF4Q,4.4,602.0
5022,富順樓 - 後山埤店,ChIJRwWxxf2rQjQR6HnBaIYlA8g,3.9,209.0
5023,爽泰 泰式料理,ChIJfb8Fip-rQjQRShWD4vvwKO4,4.5,526.0
5024,常旺海鮮熱炒,ChIJRbQ86Z-rQjQRyA047B5C8lY,3.8,1474.0
5025,珍珍牛肉麵,ChIJ5zXOIKCrQjQRZwPyLgwqLdQ,4.3,469.0
5026,12 Hotpot (Taipei MRT Houshanpi Station),ChIJP_G0b6OrQjQRNM3E-RPDb7Q,3.9,3515.0
5027,緒食-Shifood,ChIJbffrdWWrQjQR7h2otfS5s5U,4.1,492.0
5028,春來蚵仔麵線,ChIJZWExIaCrQjQRlZWFKYjD5G8,4.2,1389.0
5029,真 火鍋,ChIJR6YPX3irQjQRRLa81KGTCXM,4.2,116.0
5032,Pizza Hut必勝客永吉外送店,ChIJiZMhwZ-rQjQRFtKwjhcxhsY,4.6,838.0
5035,No. 13 Rice Noodle,ChIJabEaVnWrQjQRVKOtJ8fRuoM,4.1,278.0
5040,Jing Zhuan,ChIJvTsZVXWrQjQRI0B-YZ7fWvA,3.7,449.0
5048,蒜翻天,ChIJYdAfUAurQjQRMEnLLvovaSM,4.1,119.0
5049,西門町京鑽豐采餐廳,ChIJb7ULYQmpQjQRzN3HEoW-VsE,3.6,187.0
5052,羊騷殿-台北西門町店,ChIJb1nwWrCpQjQRFw5uLdUbj3o,4.9,1470.0
5053,台灣鹽酥雞 西門直營店,ChIJOTUPs8ypQjQRz3G4Way4QlU,4.1,1183.0
5055,龍吃飽,ChIJyUVId0CpQjQRpowIzYQdUCo,2.9,1797.0
5058,Yulin Chicken King,ChIJd3H_WwmpQjQRaMQJiD3WFeQ,3.9,1252.0
5059,Saizeriya,ChIJC9sUawmpQjQRgZ9zXjfIOGs,4.1,6172.0
5060,Shabu Le Wagyu Hot Pot,ChIJG-ssCcupQjQREy2mh1fvk_E,4.9,18611.0
5061,無老鍋(西門町店),ChIJbwVJzTWpQjQRWHfxdGFUIYs,4.4,1048.0
5062,Power of Meat Ximen Emei,ChIJGyPX2yKpQjQRIT3DHLFGMHY,4.6,8004.0
5066,上上咖啡 ShangShang Coffee,ChIJGWewowupQjQRv5lZkuYyDhU,4.0,714.0
