Unnamed: 0,name,place_id,rating,user_ratings_total
6108,上街吃吃 咖哩/日式炸雞 專門店,ChIJRy0SbJ6rQjQRhfkdC18lP7A,4.6,528.0
6111,美景紅油抄手,ChIJDWs-sdqrQjQRj8HPXfwE5YI,4.2,895.0
6112,頂好紫琳蒸餃館 Zi Lin Steamed Dumpling,ChIJQeZgutqrQjQRQQs8vJDJDj4,4.2,3953.0
6114,Jipin Chu Yan Taipei Zhongxiao Branch,ChIJE0aZtNqrQjQR9SdBsiP4UOo,4.3,394.0
6120,花彘醺 餐酒專門店,ChIJ5cECZ8WrQjQRAkswX43yoVk,4.3,284.0
6121,花彘醺創作夜食清酒,ChIJSaDHrcirQjQRrk8YHAflFyc,4.3,356.0
6122,Muzeo Gastronomy&Draft,ChIJgdGhto-rQjQR_szYabqSh9g,4.3,427.0
6124,Casanova Osteria & Bar,ChIJXRs81GmrQjQRzAhgKrD7NOo,4.9,175.0
6126,澳門贏到足 鍋物私房菜忠孝店,ChIJuYntdnqrQjQRO1oOufKb1-4,4.9,231.0
6127,baan Taipei 正宗泰式家常料理,ChIJf2dK2ByrQjQRfHOeIaZhkgs,3.8,775.0
6128,1976道地香港美食,ChIJqYBZYMWrQjQRBzCZlczR8C4,4.1,1490.0
6130,Hansum Shisha Bar,ChIJBVauy7qrQjQRTt7B-xmK-HY,4.8,259.0
6131,上海灘茶餐廳,ChIJzZy4Y8WrQjQRVJWKrCHxs1w,3.7,541.0
6132,Chou Chou,ChIJXxDAXcWrQjQR6Qm68sb4tdk,4.0,1163.0
6133,NE 2F,ChIJTeglZsWrQjQRxss4wVaoDDc,3.8,172.0
6134,まるみち丸道燒肉 台北店,ChIJTeglZsWrQjQR_E437fbm3QI,4.2,750.0
6135,台韓民國 韓式燒肉店,ChIJh9zsZ8WrQjQROj1_EJ9moMs,4.3,1833.0
6137,涓豆腐 台北敦南店,ChIJfVdoYMWrQjQRyIV6fCebFdA,4.1,1663.0
6139,饌味香 鍋貼麵食館,ChIJMyQWZcWrQjQRDY40QJMDK9E,3.4,340.0
6140,日光寒舍咖啡洋食館,ChIJWV9HXcWrQjQRewHace8e7Yk,4.2,883.0
6141,楊記大餛飩-神旺店,ChIJtdlLpcWrQjQR_4jEMKh6DG8,3.2,646.0
6142,Stanley's Steakhouse,ChIJ0_swwHurQjQRn36-_GBRUCA,4.4,1743.0
6143,『 兩餐 』 두끼 韓國年糕火鍋吃到飽-敦化店,ChIJQVy0X02rQjQRVhpEPkjLdKY,4.7,701.0
6144,"馬友友印度清真餐廳 Mayur Indian Kitchen, Halal Restaurant (MIK-8, Zhongxiao E.rd)",ChIJaU_-FyqrQjQRbLmzDXFaj5E,4.6,1493.0
6145,Cantina del Gio,ChIJIZHjiM-rQjQRLqKEax8bZgQ,4.5,545.0
6148,Vanne,ChIJr4OO6PKrQjQRrbMx8Y35umQ,4.4,770.0
6149,BRUN不然-安和店,ChIJF0vFuO2rQjQRWB6d1NTlV_k,4.1,1804.0
6151,Bar Good Day,ChIJVcwJ9BarQjQRK9gePDlD2VQ,4.6,216.0
6152,運鈍根湯-安和店,ChIJNQBZks-rQjQRycfHiYB0dAg,4.2,486.0
6154,Butanchu ramen,ChIJ8ZmNn7erQjQRtHJwZvW-Xq8,4.3,1952.0
6155,Teotihuacan Restaurant,ChIJ8VNyWSqqQjQRz_rrWE4OhkI,4.0,894.0
6157,五方食藏 忠孝店 Take five,ChIJvR6DySirQjQRauNSSJgI4ko,4.2,100.0
6158,Vana Taipei,ChIJWxCFA3mrQjQRdZk4NXRbBj8,4.9,396.0
6160,Botega del Vin,ChIJG2nsXs-rQjQRpRJ_Nf_Z6K8,4.3,1593.0
6163,一頭也黑毛和牛炭火燒肉專門店,ChIJ1R93k8WrQjQRehg_Z76YpKQ,4.4,566.0
6164,TBS剔邦饈Teppanyaki 大安區鐵板燒,ChIJ_bRik8WrQjQRZ5zEMoWeJHE,4.4,884.0
6165,COCA泰式海鮮火鍋 ‧ 泰式料理,ChIJ3ewGUi-rQjQRlrBGjtcCnC8,4.7,681.0
6166,京東燒肉專門店忠孝店,ChIJbW09UU-rQjQRn56fUza7JkA,4.2,315.0
6168,ABV Bar & Kitchen 加勒比海餐酒館啤酒餐廳,ChIJA47M5cWrQjQR5MwWM9SBgKU,4.5,2200.0
