Unnamed: 0,name,place_id,rating,user_ratings_total
8661,摩斯漢堡 松山機場店,ChIJlxB5dpKrQjQRKtMql-5VVzc,3.4,154.0
8663,星 hoshi table,ChIJA26t0zCrQjQR6ZMRnEPTYkc,4.5,108.0
8664,Li Ke Kang Restaurant,ChIJ-wWUb-WrQjQRRalMaORtvUc,4.3,220.0
8665,水果妹炒飯炒麵鍋燒意麵專賣店,ChIJacxgceWrQjQRVvSmyr-yBxc,3.9,193.0
8666,阮家厨坊(敦北總店),ChIJacxgceWrQjQRat9IF-wy594,3.8,225.0
8667,隼鮨 旬料理,ChIJK5_yFu6rQjQRQD0_9JcDvA0,4.6,120.0
8668,如意坊文藝茶館（原吉祥草茶館）,ChIJuV2ZFe6rQjQRrHH5XtqZkIs,4.3,234.0
8673,呷尚寶早午餐－民生東路官邸店,ChIJu0Ig-O6rQjQRi6cfUCVIJUI,3.4,115.0
8674,麥味登北市敦北店（敦化北路222巷）,ChIJ8dcxmxerQjQRdiUDBppfGYo,4.5,127.0
8675,十二籃粥火鍋 敦北店,ChIJVzkUgOWrQjQRBMjC3MYnlqE,4.4,1359.0
8676,Chu Yu Teppanyaki Minsheng Branch,ChIJsXWi1ZKrQjQRMJXvqP_uZEo,4.5,370.0
8678,民生炒飯專賣店,ChIJ1ZXwgu2rQjQR_7z4HTo48M0,3.1,1206.0
8680,Marinheiro No.9 水手9號｜早午餐 Brunch ｜私廚料理｜船藝品｜,ChIJ6UOhWBqrQjQRQqcIfv1K1NE,4.8,313.0
8681,Q Burger 松山民生店,ChIJOcpmy1CrQjQRaXE3LRFRgDI,4.4,456.0
8682,四維咖啡商號 Cafe 4 Way 民生社區咖啡/台北美食/印度咖哩/甜點,ChIJ4wxUtBWoQjQRmgSDVP95tgE,4.6,453.0
8683,柴火麵擔仔,ChIJl1eugO6rQjQRhXCshbYHy8w,3.7,163.0
8684,十一雞-國產土雞便當（松山民生店)│台北健康餐盒、會議便當外送推薦,ChIJt0NkYLCrQjQRJaGsC8aTVM4,3.9,114.0
8686,民欣小吃店,ChIJ24du9-6rQjQR80abOtrn0xU,4.2,106.0
8687,Dotard Village 糊塗里,ChIJXz-ASbSrQjQRdqWfUuWSpjI,5.0,137.0
8689,放山雞專售店,ChIJxdG6oO2rQjQRMgdDcMqZA4k,3.6,158.0
8690,芝生食堂 民生社區店,ChIJu1Cbju6rQjQRfHWLfwSBGjg,4.2,989.0
8691,三友拉麵(民生店),ChIJP6u7zO2rQjQRhhiXMFVN320,3.9,997.0
8694,青島水餃,ChIJyay4EI2rQjQRbizlIMytq6s,3.9,879.0
8696,50/50 Cuisine Française,ChIJR8SMEI2rQjQRFtW1GcDmgKE,4.5,402.0
8697,瀧厚炙燒熟成牛排 台北.民生店,ChIJb61nBQmrQjQRSzjQlYaN8_Y,4.1,1148.0
8698,北平祥福樓,ChIJfXAYWI2rQjQRA8aEs3nVem0,4.0,630.0
8701,Mark-Fu Cuisine馬克福廚房,ChIJ09lpOFOrQjQR8EUXJbfxhKE,4.3,181.0
8702,JY複合式餐飲,ChIJEYHpCi-tQjQRgwQwFA3zHGU,4.6,155.0
