Unnamed: 0,name,place_id,rating,user_ratings_total
11242,紅豆食府 遠東SOGO台北天母店,ChIJ7y2qTJeuQjQROi3wxaUmtKA,3.6,370.0
11243,朱記餡餅粥店 SOGO百貨天母店,ChIJ6zDHTJeuQjQRJUWKdF4fiss,3.6,367.0
11244,Capricciosa Premium 卡布里喬莎 (台北天母SOGO店),ChIJJWA-tJCuQjQRrNS4kWHCHFc,4.0,650.0
11245,新葡苑 天母店,ChIJJWA-tJCuQjQRzDZc5khFaSQ,3.5,411.0
11246,天母國賓中餐廳,ChIJI2B3rpCuQjQRncYM1MG0r28,4.0,589.0
11247,Yoshi Bistronomy 創作和食,ChIJTYnche6vQjQRTTapdNK5ffs,4.9,192.0
11248,川禾日本料理,ChIJlbBAHZeuQjQR_NMTb7tGNwY,4.0,375.0
11249,摩斯漢堡 士林芝山店,ChIJ--TsH5euQjQRMiFoZpwssk4,4.0,571.0
11256,麥當勞-台北東吳餐廳,ChIJwZfUgSKsQjQRhybObukHt8g,4.1,186.0
11258,Wonder.land 仙境,ChIJUxQUTPGtQjQRB9elZNS5XAg,4.1,1586.0
11261,Laowai Yipin Beef Noodle Restaurant,ChIJux-SCFqpQjQR9xDFoWfvI-w,4.2,691.0
11262,小酌之家,ChIJPczFdPTQDRQR7szVg5HOzhI,4.5,292.0
11263,阿雪真甕雞,ChIJkWKvaFepQjQRpRfTEH7_IOg,4.6,191.0
11266,八方雲集（台北吉林二店）,ChIJuyjrD1qpQjQRVJmaHaTvLbM,3.5,307.0
11269,吉鮮熱炒,ChIJmVccEFqpQjQR2VWb6hOgPYg,4.3,198.0
11270,順褔飯店,ChIJVfX8EVqpQjQRP9YqlvkeB6g,3.8,131.0
11272,郭家涼麵,ChIJB9Aolv2rQjQRw8Vdct1wmL4,4.0,101.0
11276,大地物語,ChIJwV8LZv2rQjQRKl6-HOpn3s8,4.7,131.0
11284,Lao Guo Beef Noodle Restaurant,ChIJdy5IbvTQDRQRp9EjRhchp08,3.8,118.0
11289,燒烤職人,ChIJtY9Sw6OrQjQRPxZsWbmYsxY,3.0,125.0
11291,新東羊 羊肉料理專賣店,ChIJuXYg-vyrQjQRi40OppPAyec,4.2,1642.0
11292,岡山正味羊肉專賣店,ChIJ2Wyj_fyrQjQRyw_mOc5tNrc,4.2,881.0
11295,GI維度低卡餐盒,ChIJm9slPGurQjQRoYja8qICqZ4,4.6,340.0
11297,珍美味嘉義火雞肉飯,ChIJ_4Nd8PyrQjQRO4TTgql_KfM,3.7,259.0
11299,微辣女孩 WEILA GIRL 螺螄粉/酸辣粉專賣 龍江店,ChIJTXdgn-WrQjQRYaJvmQqHmFQ,4.3,184.0
11304,牛鬼牛排館,ChIJR7QyA_2rQjQRJltWv_BvliQ,3.9,385.0
11305,家鴻燒鵝,ChIJw0Uf7vyrQjQRwyvrjgLMYm0,3.9,906.0
11308,饗食牛排屋,ChIJFS6O8IGpQjQRo2L2Mhs0F_k,4.0,219.0
11311,Three Brothers Korean BBQ,ChIJS4PeLFipQjQRaLmV7mQNORQ,4.1,480.0
11313,鼎廚私房料理,ChIJkyxJzVmpQjQRbrmMGkjelP8,3.7,158.0
11315,Meili Restaurant,ChIJjVRbb1ypQjQRgTIUHyXWGag,4.1,455.0
11316,蔬軾．農安店．創意蔬食料理．So Veg Restaurant,ChIJPU_A8FipQjQR-a8xqWKU06g,4.9,1481.0
11318,吉林川客小館,ChIJ_S5QN1qpQjQRj1eTlW4M_jk,4.1,214.0
11321,雲昭日式料理,ChIJceHuUESpQjQRmDe1J9pgaH4,4.5,137.0
11323,Laya Burger,ChIJFxG3MlipQjQRtH7eS0acpLE,3.7,277.0
11325,軟食力 行天宮店,ChIJg5CffQqpQjQRGC-w8J-69mg,4.3,962.0
11328,重‧烘爐火炭羊肉爐,ChIJszYXO1ipQjQRh874Y-8dqd8,4.1,279.0
11329,Da Hu Guo Yin,ChIJ4elTGVipQjQRRageWRT193U,3.5,298.0
11330,洪記豆漿大王,ChIJW8TGMgGpQjQRg0F_oyqa-Fk,3.2,126.0
11336,梁記大骨麵,ChIJLfi4G_2rQjQRDigFBeopLOw,4.2,389.0
11341,海口豬腳,ChIJl27THf2rQjQReFSLsM_fk6Y,4.3,201.0
