Unnamed: 0,name,place_id,rating,user_ratings_total
2426,幾里瓜拉早午餐,ChIJwZyGJ7GpQjQRQ6XF_Q-BcBY,3.7,258.0
2428,McDonald's Taipei Wanda 2nd Branch,ChIJRZ0k6LCpQjQR6ECASSDTf50,3.8,1960.0
2432,巨林美而美 (民和街),ChIJiUQL2bCpQjQRzoTLmqUr2I0,4.2,103.0
2438,阿仁小吃店,ChIJse8kw7CpQjQRFdBmeLeIVQo,4.1,926.0
2439,阿伯阿嬤湯圓,ChIJwzZhwbCpQjQRmilL8hWF8Yw,4.2,185.0
2440,廣西柳州螺螄粉,ChIJ7zYNxLCpQjQR02YjR4xFXF8,4.4,301.0
2444,太二食堂,ChIJdUNQwAapQjQRjKfFgVni8tQ,4.2,141.0
2447,Pang Ma Da Kuai Beef Noodle Restaurant,ChIJK-ra2bqpQjQRKadOF2ra6wQ,4.0,186.0
2451,海享吃火鍋－南機場店,ChIJneSuWa2pQjQRcVzeGDVGv18,4.9,701.0
2452,二兩麻辣,ChIJPQqdkMqpQjQRpH0Bsg9Pqx4,4.8,140.0
2454,好記刀削麵,ChIJi4SWILupQjQRX4WZLS7GOv0,3.7,500.0
2456,南機場土耳其沙威瑪 （絕無分店）Turkish halal chicken shawarma,ChIJZ4ZsJ7upQjQRHRSCIeu6zRo,4.7,381.0
2462,亞洲海產,ChIJ30vZerSpQjQR3cJjMXoJJTI,4.0,239.0
2467,德昌蔬食早午餐,ChIJMfTpvbapQjQRtPofHl4uLKk,4.3,110.0
2468,單眼皮双眼皮早餐輕食,ChIJC_rlKrepQjQRVsq3FcjwNYE,3.8,179.0
2469,品鮨日式料理-萬大店,ChIJ1SDd0LCpQjQRDSV--yo9lEk,4.6,695.0
2474,潮味決‧麻辣燙‧燒滷味 台北萬大店,ChIJk7CpjYSpQjQR-v8hp1Tyzsc,3.0,193.0
2475,KFC,ChIJZw2fLLepQjQR3wxkaRLhnlk,3.8,924.0
2478,緯大雞排萬華店,ChIJUwUvL7epQjQRV-evLZ7Z3q4,4.0,127.0
2481,義村羊肉爐,ChIJMdY_HrepQjQRNFSxPOv6ICM,4.2,1115.0
2482,Si Ye Yuan Zhi Beef Noodle Restaurant,ChIJT6ry7fipQjQRbnVoXZ0Enr4,4.4,129.0
2483,御真牛餐館(牛肉麵、炒飯專賣店）,ChIJEaMTjPSpQjQRg74JDKlRIAs,4.9,165.0
2486,新來來水餃川菜館,ChIJn05JFrqpQjQRcvB_qxw-wkc,4.1,1317.0
2487,摩斯漢堡 青年店,ChIJW_vsPbqpQjQRAFms21pNf1c,3.9,970.0
2488,八方雲集 (萬華青年店),ChIJcWgn2gepQjQRTKHgOO-Lr1A,3.4,315.0
2490,御饍饕客,ChIJzbWJPdCpQjQRwBezf21wnh0,4.2,198.0
2491,流金歲月紅茶餐坊,ChIJZe-3S7qpQjQRomolCrIbqkM,3.9,710.0
2493,Q Burger 萬華國興店,ChIJWTnucNypQjQRbXMnp49eI-M,3.6,166.0
2495,川字九十號-南機場店,ChIJczI9BiipQjQRe1cCzQbUHLQ,4.8,164.0
2496,金銘雞腿魯肉飯,ChIJO61po7upQjQRQh8uENI6xbY,4.2,447.0
2497,Sushi Express Nanjichang,ChIJi5zxn7upQjQRqxjvSmAVwKU,3.8,1258.0
2498,青園食堂,ChIJaWKuo7upQjQRjUG-i60g1DM,4.1,268.0
2499,阿信大餛飩,ChIJ1YGyl7upQjQR9v_14FljMx8,4.5,103.0
2501,彩葉草日式涮涮鍋,ChIJp7E0drupQjQR5IZ21BmfqAM,4.4,410.0
2503,池鄉池上便當,ChIJLZG_grupQjQRpWaFkxKjLeM,4.3,122.0
2504,卓木鳥日式料理中華店,ChIJKfuSgrupQjQRHCf874Gdqxs,4.7,859.0
